RegionID,RegionName,StateName,Date,Value
395135.0,Storm Lake,IA,2023-05-31,68.0
395112.0,Spirit Lake,IA,2023-05-31,113.0
395111.0,Spencer,IA,2023-05-31,93.0
753880.0,Fairfield,IA,2023-05-31,106.0
395224.0,Wichita,KS,2023-05-31,1261.0
395161.0,Topeka,KS,2023-05-31,445.0
394821.0,Manhattan,KS,2023-05-31,416.0
394778.0,Lawrence,KS,2023-05-31,202.0
394701.0,Hutchinson,KS,2023-05-31,162.0
395049.0,Salina,KS,2023-05-31,197.0
394627.0,Garden City,KS,2023-05-31,114.0
394981.0,Pittsburg,KS,2023-05-31,93.0
394569.0,Emporia,KS,2023-05-31,71.0
845172.0,Winfield,KS,2023-05-31,117.0
394536.0,Dodge City,KS,2023-05-31,65.0
394481.0,Coffeyville,KS,2023-05-31,197.0
394846.0,McPherson,KS,2023-05-31,60.0
394673.0,Hays,KS,2023-05-31,111.0
753909.0,Ottawa,KS,2023-05-31,90.0
394643.0,Great Bend,KS,2023-05-31,134.0
394793.0,Liberal,KS,2023-05-31,41.0
394965.0,Parsons,KS,2023-05-31,125.0
394342.0,Atchison,KS,2023-05-31,58.0
394658.0,Gulfport,MS,2023-05-31,1691.0
786262.0,Pella,IA,2023-05-31,80.0
394383.0,Berlin,NH,2023-05-31,124.0
394539.0,Dover,DE,2023-05-31,373.0
394866.0,Minot,ND,2023-05-31,222.0
395227.0,Williston,ND,2023-05-31,113.0
394533.0,Dickinson,ND,2023-05-31,146.0
395198.0,Wahpeton,ND,2023-05-31,66.0
394718.0,Jamestown,ND,2023-05-31,99.0
394429.0,Burlington,VT,2023-05-31,319.0
395044.0,Rutland,VT,2023-05-31,154.0
394362.0,Barre,VT,2023-05-31,89.0
394382.0,Bennington,VT,2023-05-31,99.0
394386.0,Billings,MT,2023-05-31,590.0
394867.0,Missoula,MT,2023-05-31,570.0
394407.0,Bozeman,MT,2023-05-31,408.0
394733.0,Kalispell,MT,2023-05-31,813.0
394644.0,Great Falls,MT,2023-05-31,217.0
394675.0,Helena,MT,2023-05-31,430.0
394430.0,Butte,MT,2023-05-31,112.0
394462.0,Cheyenne,WY,2023-05-31,358.0
394445.0,Casper,WY,2023-05-31,190.0
394631.0,Gillette,WY,2023-05-31,164.0
395032.0,Rock Springs,WY,2023-05-31,161.0
395026.0,Riverton,WY,2023-05-31,138.0
394771.0,Laramie,WY,2023-05-31,111.0
394713.0,Jackson,WY,2023-05-31,285.0
395093.0,Sheridan,WY,2023-05-31,228.0
394578.0,Evanston,WY,2023-05-31,57.0
394390.0,Bismarck,ND,2023-05-31,332.0
395051.0,Salisbury,DE,2023-05-31,1671.0
394585.0,Fargo,ND,2023-05-31,566.0
845166.0,Mount Gay,WV,2023-05-31,55.0
394327.0,Anchorage,AK,2023-05-31,728.0
394580.0,Fairbanks,AK,2023-05-31,258.0
394730.0,Juneau,AK,2023-05-31,52.0
394743.0,Ketchikan,AK,2023-05-31,69.0
395164.0,Trenton,NJ,2023-05-31,631.0
394348.0,Atlantic City,NJ,2023-05-31,1091.0
395193.0,Vineland,NJ,2023-05-31,311.0
394928.0,Ocean City,NJ,2023-05-31,818.0
395103.0,Sioux Falls,SD,2023-05-31,632.0
395013.0,Rapid City,SD,2023-05-31,306.0
394297.0,Aberdeen,SD,2023-05-31,110.0
395211.0,Watertown,SD,2023-05-31,116.0
394419.0,Brookings,SD,2023-05-31,49.0
395110.0,Spearfish,SD,2023-05-31,138.0
394868.0,Mitchell,SD,2023-05-31,61.0
395241.0,Yankton,SD,2023-05-31,57.0
