RegionID,RegionName,StateName,Date,Value
395190.0,Victoria,TX,2023-05-31,414.0
394809.0,Lufkin,TX,2023-05-31,270.0
394345.0,Athens,TX,2023-05-31,607.0
394699.0,Huntsville,TX,2023-05-31,645.0
395024.0,Rio Grande City,TX,2023-05-31,87.0
394899.0,Nacogdoches,TX,2023-05-31,129.0
845162.0,Granbury,TX,2023-05-31,383.0
394956.0,Palestine,TX,2023-05-31,352.0
394551.0,Eagle Pass,TX,2023-05-31,187.0
394742.0,Kerrville,TX,2023-05-31,302.0
394503.0,Corsicana,TX,2023-05-31,514.0
394717.0,Jacksonville,TX,2023-05-31,180.0
394963.0,Paris,TX,2023-05-31,277.0
394316.0,Alice,TX,2023-05-31,211.0
394527.0,Del Rio,TX,2023-05-31,210.0
394886.0,Mount Pleasant,TX,2023-05-31,258.0
395129.0,Stephenville,TX,2023-05-31,241.0
394558.0,El Campo,TX,2023-05-31,236.0
394624.0,Gainesville,TX,2023-05-31,177.0
394422.0,Brownwood,TX,2023-05-31,295.0
395137.0,Sulphur Springs,TX,2023-05-31,133.0
394370.0,Bay City,TX,2023-05-31,205.0
394413.0,Brenham,TX,2023-05-31,187.0
786252.0,Bonham,TX,2023-05-31,219.0
394385.0,Big Spring,TX,2023-05-31,160.0
394984.0,Plainview,TX,2023-05-31,89.0
394376.0,Beeville,TX,2023-05-31,144.0
394749.0,Kingsville,TX,2023-05-31,95.0
394864.0,Mineral Wells,TX,2023-05-31,301.0
394615.0,Fredericksburg,TX,2023-05-31,305.0
395181.0,Uvalde,TX,2023-05-31,164.0
845169.0,Rockport,TX,2023-05-31,296.0
394959.0,Pampa,TX,2023-05-31,83.0
394784.0,Levelland,TX,2023-05-31,80.0
394544.0,Dumas,TX,2023-05-31,88.0
394403.0,Borger,TX,2023-05-31,99.0
395014.0,Raymondville,TX,2023-05-31,32.0
753914.0,Port Lavaca,TX,2023-05-31,168.0
394678.0,Hereford,TX,2023-05-31,115.0
845168.0,Pearsall,TX,2023-05-31,35.0
394330.0,Andrews,TX,2023-05-31,82.0
395104.0,Snyder,TX,2023-05-31,58.0
395142.0,Sweetwater,TX,2023-05-31,86.0
394968.0,Pecos,TX,2023-05-31,19.0
753929.0,Zapata,TX,2023-05-31,49.0
395188.0,Vernon,TX,2023-05-31,40.0
394767.0,Lamesa,TX,2023-05-31,32.0
395209.0,Washington,VA,2023-05-31,11301.0
395194.0,Virginia Beach,VA,2023-05-31,4882.0
395022.0,Richmond,VA,2023-05-31,2308.0
395028.0,Roanoke,VA,2023-05-31,680.0
394811.0,Lynchburg,VA,2023-05-31,640.0
394459.0,Charlottesville,VA,2023-05-31,619.0
394392.0,Blacksburg,VA,2023-05-31,309.0
395232.0,Winchester,VA,2023-05-31,346.0
394668.0,Harrisonburg,VA,2023-05-31,162.0
395128.0,Staunton,VA,2023-05-31,241.0
394396.0,Bluefield,VA,2023-05-31,252.0
394518.0,Danville,VA,2023-05-31,173.0
394836.0,Martinsville,VA,2023-05-31,143.0
753866.0,Big Stone Gap,VA,2023-05-31,139.0
394974.0,Philadelphia,PA,2023-05-31,12719.0
394982.0,Pittsburgh,PA,2023-05-31,5728.0
394318.0,Allentown,PA,2023-05-31,1533.0
394666.0,Harrisburg,PA,2023-05-31,865.0
395075.0,Scranton,PA,2023-05-31,1313.0
394768.0,Lancaster,PA,2023-05-31,566.0
395244.0,York,PA,2023-05-31,722.0
395015.0,Reading,PA,2023-05-31,604.0
394572.0,Erie,PA,2023-05-31,412.0
394553.0,East Stroudsburg,PA,2023-05-31,911.0
395125.0,State College,PA,2023-05-31,227.0
394453.0,Chambersburg,PA,2023-05-31,251.0
395000.0,Pottsville,PA,2023-05-31,319.0
394783.0,Lebanon,PA,2023-05-31,177.0
394727.0,Johnstown,PA,2023-05-31,254.0
394321.0,Altoona,PA,2023-05-31,231.0
395225.0,Williamsport,PA,2023-05-31,322.0
394630.0,Gettysburg,PA,2023-05-31,164.0
395140.0,Sunbury,PA,2023-05-31,194.0
394907.0,New Castle,PA,2023-05-31,223.0
394847.0,Meadville,PA,2023-05-31,129.0
394704.0,Indiana,PA,2023-05-31,140.0
394395.0,Bloomsburg,PA,2023-05-31,131.0
394541.0,DuBois,PA,2023-05-31,172.0
395106.0,Somerset,PA,2023-05-31,222.0
395071.0,Sayre,PA,2023-05-31,109.0
